numeric1,numeric2,numeric3,numeric4,numeric5,numeric6,numeric7,numeric8,class
0.974809,0.805084,0.901423,0.228299,0.392162,0.801655,0.036531,0.440447,1
0.1694,0.980029,0.421248,0.105735,0.702858,0.909859,0.924567,0.425054,1
0.927758,0.58643,0.521602,0.058558,0.586377,0.307494,0.731481,0.296581,0
0.427957,0.598561,0.20878,0.421378,0.922873,0.682533,0.00904,0.494321,1
0.331107,0.916113,0.366902,0.317575,0.964649,0.33409,0.390329,0.543604,0
0.365095,0.061266,0.619356,0.892602,0.015168,0.064245,0.803195,0.096309,1
0.84971,0.83751,0.54554,0.432439,0.355292,0.813011,0.297282,0.264258,1
0.832434,0.162413,0.698315,0.491686,0.765659,0.039928,0.657373,0.181877,1
0.981474,0.297405,0.546332,0.838118,0.00106,0.000344,0.125579,0.939922,1
0.675731,0.928232,0.64307,0.387925,0.101298,0.333503,0.912609,0.311313,1
0.43817,0.268933,0.494622,0.6414,0.320607,0.601525,0.441705,0.903179,1
0.841654,0.178046,0.990776,0.40665,0.669804,0.316657,0.465931,0.891477,1
0.633754,0.658333,0.037447,0.351416,0.473881,0.647026,0.405437,0.058138,1
0.693038,0.277977,0.493048,0.556082,0.856084,0.530283,0.922229,0.793598,0
0.766814,0.081688,0.625847,0.575149,0.27282,0.438205,0.972125,0.393438,0
0.582576,0.159014,0.801847,0.76382,0.144102,0.686183,0.334406,0.028048,0
0.30699,0.878261,0.899378,0.244039,0.689272,0.016261,0.470713,0.034367,1
0.330844,0.399131,0.985696,0.220423,0.407941,0.905321,0.759006,0.996606,1
0.87774,0.434144,0.822464,0.226697,0.73828,0.793569,0.317421,0.497378,1
0.570625,0.974725,0.130225,0.840776,0.091516,0.138215,0.619274,0.631053,0
0.518144,0.027554,0.911894,0.046457,0.734927,0.374482,0.500789,0.537179,1
0.510846,0.251548,0.019503,0.813853,0.658305,0.694285,0.143541,0.521149,0
0.142975,0.902885,0.745944,0.268693,0.995537,0.986059,0.9316,0.178413,1
0.601897,0.529892,0.292077,0.530675,0.968147,0.914756,0.173685,0.317068,0
0.570639,0.383563,0.146831,0.710221,0.413091,0.793061,0.536601,0.603356,0
0.745011,0.935811,0.952633,0.825136,0.697472,0.556846,0.68015,0.44903,1
0.574243,0.538848,0.080267,0.885121,0.23487,0.217652,0.942222,0.058041,1
0.386149,0.883769,0.996154,0.867196,0.620901,0.591395,0.365034,0.032952,1
0.894778,0.951515,0.382631,0.551043,0.825917,0.457591,0.042046,0.725549,1
0.26495,0.347786,0.48541,0.723538,0.132312,0.60092,0.207749,0.806523,0
0.107736,0.025192,0.779661,0.287144,0.002217,0.736111,0.229333,0.786061,1
0.560596,0.853916,0.899451,0.650981,0.022813,0.635869,0.23606,0.910361,0
0.062683,0.285431,0.3447,0.672816,0.573164,0.968223,0.697535,0.456585,0
0.451987,0.73745,0.722703,0.297937,0.999764,0.8802,0.217034,0.878177,0
0.875055,0.008054,0.840677,0.581166,0.719095,0.774366,0.310257,0.548339,0
0.777782,0.295873,0.856115,0.180534,0.105771,0.864291,0.872302,0.496458,1
0.496842,0.835244,0.902868,0.955609,0.196996,0.565019,0.269091,0.224434,0
0.682988,0.921489,0.776706,0.544641,0.241111,0.355317,0.931495,0.778899,0
0.956564,0.231544,0.470949,0.551275,0.180843,0.768446,0.844181,0.669344,0
0.327358,0.499877,0.385108,0.050156,0.065312,0.846824,0.797676,0.159378,0
0.844683,0.986266,0.355038,0.21285,0.255279,0.701663,0.6564,0.61661,0
0.592705,0.517547,0.269061,0.202692,0.885348,0.877116,0.888335,0.724742,1
0.919796,0.056286,0.837403,0.128997,0.702439,0.401696,0.425939,0.826619,0
0.61595,0.983895,0.597434,0.633229,0.435353,0.607363,0.323943,0.935055,0
0.794803,0.955853,0.617675,0.788014,0.935659,0.413838,0.396798,0.448062,0
0.762765,0.215245,0.529668,0.457091,0.463325,0.962207,0.999935,0.815919,1
0.201625,0.229445,0.284321,0.964356,0.692832,0.924001,0.715585,0.258092,1
0.178584,0.728021,0.243131,0.994591,0.709058,0.954121,0.958578,0.038895,0
0.780412,0.305368,0.815062,0.383088,0.494265,0.087678,0.322357,0.680425,1
0.450425,0.843471,0.924184,0.668004,0.868259,0.007656,0.489969,0.140232,1
0.57946,0.852588,0.525489,0.271344,0.133809,0.357443,0.668331,0.973543,1
0.373036,0.460544,0.042394,0.172557,0.236076,0.256283,0.822354,0.105469,0
0.927336,0.140623,0.958819,0.102812,0.66373,0.751081,0.890546,0.456963,0
0.073091,0.028245,0.050067,0.028437,0.217727,0.241943,0.744676,0.584509,0
0.671727,0.984603,0.337679,0.19937,0.177946,0.475888,0.211433,0.135261,0
0.114268,0.90204,0.092915,0.785901,0.957287,0.027454,0.667894,0.816096,0
0.376726,0.762782,0.99164,0.900766,0.31583,0.607314,0.772675,0.687746,1
0.469769,0.872404,0.281647,0.126847,0.223229,0.236291,0.456141,0.463906,1
0.574562,0.246356,0.204655,0.576366,0.67304,0.217976,0.389174,0.840777,1
0.401007,0.768489,0.764517,0.062391,0.393283,0.742947,0.792256,0.750705,1
0.315519,0.877585,0.63919,0.386598,0.078116,0.460556,0.688254,0.51716,0
0.039156,0.683021,0.956868,0.854916,0.160803,0.024387,0.497243,0.414648,0
0.88333,0.943291,0.178571,0.832274,0.064139,0.789565,0.972808,0.505392,0
0.975297,0.829323,0.25334,0.104938,0.646564,0.918108,0.184822,0.131003,0
0.398805,0.88494,0.851178,0.688748,0.409535,0.675047,0.990956,0.39186,1
0.533096,0.34124,0.290333,0.371493,0.310063,0.694994,0.711061,0.511567,1
0.912586,0.467026,0.000198,0.335396,0.844137,0.120549,0.562,0.02849,1
0.362029,0.658941,0.384291,0.879099,0.664211,0.627713,0.957171,0.823483,0
0.705427,0.353774,0.611256,0.04856,0.955745,0.617106,0.213962,0.77332,1
0.548271,0.497789,0.186751,0.393837,0.427895,0.970441,0.361924,0.021459,1
0.309203,0.928458,0.284455,0.069715,0.479232,0.71208,0.182544,0.952726,1
0.405341,0.037177,0.667581,0.895226,0.312294,0.790637,0.357461,0.614128,1
0.739532,0.887121,0.979948,0.146354,0.072031,0.975335,0.403848,0.83309,1
0.356485,0.692555,0.636358,0.856979,0.230564,0.212888,0.019865,0.622955,1
0.934513,0.072721,0.453898,0.10261,0.444014,0.808676,0.241273,0.2122,1
0.090288,0.896771,0.480959,0.724698,0.03647,0.606996,0.726182,0.436335,1
0.510408,0.849712,0.77077,0.882843,0.267646,0.203101,0.513457,0.869416,1
0.236115,0.888968,0.260861,0.258302,0.761865,0.701869,0.810153,0.013683,0
0.615822,0.138814,0.97748,0.908576,0.030321,0.904562,0.109557,0.669753,0
0.962261,0.007782,0.444194,0.545332,0.042474,0.011109,0.712454,0.220164,1
0.064208,0.09365,0.206093,0.299855,0.079175,0.827531,0.874753,0.100073,0
0.51891,0.398214,0.99875,0.695016,0.429934,0.597702,0.104849,0.559142,0
0.913984,0.882309,0.194341,0.565005,0.741434,0.967849,0.705829,0.289589,0
0.712277,0.863081,0.367234,0.433173,0.169944,0.59845,0.292089,0.410701,1
0.989168,0.892371,0.021637,0.015442,0.274529,0.476523,0.826168,0.66059,0
0.902672,0.061062,0.528062,0.847926,0.842568,0.015226,0.007237,0.376498,1
0.97506,0.65958,0.711884,0.644153,0.359497,0.015377,0.40402,0.719929,1
0.841507,0.716892,0.206276,0.241284,0.873537,0.934157,0.384549,0.347398,1
0.428551,0.576399,0.200501,0.798203,0.927343,0.75058,0.598615,0.148593,0
0.171171,0.434775,0.454376,0.348172,0.374006,0.592747,0.603349,0.419181,1
0.522427,0.503918,0.895321,0.928693,0.45629,0.912031,0.073338,0.815889,0
0.259527,0.706167,0.364394,0.761231,0.778023,0.239361,0.286677,0.691536,0
0.05191,0.050213,0.036373,0.151125,0.605428,0.48304,0.442884,0.874035,0
0.970096,0.955994,0.880216,0.67913,0.233587,0.491656,0.151728,0.473805,1
0.340266,0.062934,0.327712,0.203467,0.046544,0.808744,0.828372,0.657666,1
0.330624,0.148964,0.009567,0.044527,0.442223,0.924317,0.037833,0.624053,0
0.091331,0.580726,0.773851,0.02326,0.88474,0.780888,0.801104,0.241038,1
0.313711,0.186915,0.619685,0.446722,0.715117,0.583206,0.702491,0.472431,1
0.332576,0.951845,0.481959,0.095638,0.814349,0.766851,0.589099,0.956951,1
0.539065,0.538036,0.534441,0.181219,0.904209,0.468279,0.294478,0.601396,1
0.71659,0.353287,0.831872,0.701833,0.230547,0.748219,0.875027,0.048901,0
0.554538,0.994381,0.341712,0.10162,0.420819,0.734683,0.255732,0.561481,0
0.484525,0.410596,0.474697,0.176994,0.422859,0.030087,0.586932,0.307661,1
0.085874,0.036917,0.162945,0.053386,0.8532,0.230864,0.106312,0.524236,0
0.358994,0.020662,0.982273,0.819111,0.362772,0.392754,0.419618,0.228044,0
0.555882,0.338656,0.732518,0.597963,0.01115,0.361827,0.407837,0.221571,0
0.742059,0.857761,0.752895,0.29748,0.627811,0.615157,0.17928,0.479425,1
0.781971,0.421323,0.310243,0.283422,0.294874,0.771626,0.342385,0.153896,1
0.464555,0.74105,0.777062,0.590742,0.385797,0.606001,0.882487,0.038423,1
0.163803,0.980608,0.866722,0.803331,0.139969,0.571523,0.659921,0.034688,1
0.167617,0.681369,0.79338,0.631836,0.06812,0.360125,0.776011,0.060456,1
0.130715,0.065719,0.345985,0.66035,0.311568,0.360393,0.957372,0.72983,1
0.814148,0.799444,0.969524,0.403825,0.926433,0.269951,0.040187,0.509566,1
0.124253,0.584934,0.247796,0.647214,0.615113,0.967499,0.024006,0.58748,1
0.693145,0.169871,0.064481,0.7043,0.503342,0.363821,0.004093,0.567835,0
0.072065,0.611842,0.792108,0.011544,0.750801,0.682538,0.383612,0.956819,0
0.524052,0.081799,0.705074,0.979968,0.55122,0.700264,0.769176,0.935588,1
0.541484,0.209025,0.575316,0.029616,0.124194,0.70577,0.557073,0.535787,1
0.774577,0.15858,0.604719,0.882739,0.845364,0.645812,0.351275,0.05632,1
0.712489,0.399101,0.459506,0.222515,0.861049,0.299022,0.750857,0.710875,1
0.231816,0.240332,0.905982,0.994076,0.730537,0.347362,0.918171,0.015968,1
0.791872,0.757114,0.02483,0.675254,0.911692,0.769858,0.506428,0.969911,0
0.904826,0.84255,0.170143,0.785874,0.191651,0.522127,0.570886,0.980753,0
0.979049,0.042622,0.88854,0.756123,0.807653,0.546296,0.001242,0.249899,1
0.119829,0.344715,0.623771,0.426715,0.989656,0.596636,0.388034,0.36752,0
0.908,0.732744,0.516101,0.131311,0.646529,0.893051,0.344326,0.814441,0
0.349091,0.071909,0.183462,0.570133,0.114851,0.311397,0.854253,0.451034,0
0.740567,0.045196,0.593717,0.531898,0.82022,0.793448,0.526155,0.32285,0
0.845759,0.461932,0.042738,0.370046,0.009413,0.59567,0.165687,0.565397,0
0.781248,0.918764,0.1207,0.339283,0.346192,0.095525,0.562214,0.719289,1
0.667336,0.317452,0.611719,0.46799,0.171973,0.722525,0.713241,0.377891,0
0.04305,0.475808,0.899314,0.679137,0.782362,0.891938,0.891393,0.965333,1
0.977221,0.249702,0.81584,0.925317,0.585824,0.158444,0.622769,0.475247,1
0.458215,0.739972,0.75413,0.940328,0.97109,0.12821,0.615042,0.634578,1
0.219101,0.978783,0.598257,0.438258,0.093751,0.925988,0.61833,0.547632,1
0.082415,0.15056,0.873859,0.021807,0.270411,0.095101,0.16496,0.05855,0
0.100362,0.349434,0.055091,0.432002,0.545615,0.994736,0.65947,0.807375,1
0.488271,0.243135,0.86675,0.711259,0.257424,0.038586,0.356309,0.780836,1
0.479502,0.395171,0.860382,0.541311,0.620127,0.640583,0.738463,0.368083,0
0.855707,0.405405,0.080793,0.478659,0.203023,0.152877,0.238439,0.769026,1
0.156344,0.279228,0.889351,0.060207,0.434155,0.331224,0.492992,0.852915,1
0.821369,0.685451,0.260494,0.00172,0.507925,0.112936,0.573017,0.814855,1
0.990346,0.918472,0.270491,0.726432,0.262846,0.11534,0.944404,0.574641,0
0.77099,0.013094,0.117853,0.961784,0.325473,0.742542,0.880005,0.227865,0
0.046577,0.501034,0.194375,0.970362,0.018319,0.050828,0.878737,0.859386,1
0.176408,0.387219,0.526391,0.593907,0.346747,0.530327,0.650464,0.338185,1
0.425437,0.053959,0.80697,0.859419,0.483158,0.7789,0.25973,0.701449,0
0.617927,0.087282,0.556666,0.422879,0.227959,0.950624,0.496079,0.052903,1
0.536921,0.794914,0.88974,0.823848,0.40973,0.662952,0.766547,0.507401,0
0.527843,0.281056,0.472776,0.409387,0.925652,0.097345,0.389849,0.190804,1
0.487046,0.526303,0.802347,0.82616,0.242131,0.878713,0.859129,0.176202,0
0.359455,0.850922,0.141243,0.65489,0.326472,0.63571,0.829819,0.854183,0
0.69472,0.01492,0.241556,0.803673,0.68126,0.37307,0.805073,0.136812,0
0.864186,0.431558,0.388316,0.811483,0.187584,0.644633,0.255364,0.189871,1
0.500082,0.621184,0.830405,0.221068,0.891182,0.640502,0.877308,0.189588,1
0.160856,0.315495,0.665136,0.993917,0.860429,0.723469,0.183108,0.201488,1
0.476543,0.872421,0.492922,0.189913,0.49507,0.199886,0.862041,0.529037,1
0.278086,0.911768,0.408423,0.384378,0.914603,0.360123,0.605374,0.129721,1
0.464508,0.331785,0.14459,0.545113,0.305218,0.073774,0.336136,0.946238,1
0.349231,0.763376,0.839254,0.671019,0.134228,0.936594,0.16559,0.418717,1
0.611845,0.116799,0.436012,0.342138,0.3542,0.474774,0.035136,0.250438,1
0.57775,0.596097,0.917961,0.112758,0.150704,0.521572,0.604643,0.347675,1
0.809327,0.304342,0.312982,0.565755,0.841903,0.418548,0.597619,0.206151,0
0.189902,0.588125,0.506574,0.941432,0.609112,0.704255,0.528369,0.286904,1
0.787346,0.758007,0.033795,0.979059,0.024903,0.226945,0.022546,0.710885,0
0.60566,0.064181,0.127553,0.954613,0.181804,0.46752,0.461128,0.239232,0
0.682451,0.922582,0.42343,0.669389,0.302721,0.526641,0.798484,0.090468,0
0.153475,0.75337,0.890357,0.529821,0.810144,0.269919,0.71311,0.602349,0
0.848887,0.984517,0.545163,0.092659,0.997546,0.537285,0.632297,0.634016,1
0.225172,0.057285,0.410404,0.530253,0.821398,0.900436,0.737285,0.674042,0
0.275776,0.255777,0.272183,0.203404,0.557188,0.96166,0.322435,0.008048,1
0.287173,0.184149,0.110846,0.076745,0.717887,0.066092,0.351017,0.669568,0
0.214746,0.608815,0.188508,0.448147,0.57416,0.023808,0.281882,0.680318,0
0.120515,0.525051,0.346047,0.340556,0.490469,0.68725,0.650517,0.605168,0
0.41223,0.439705,0.633819,0.059077,0.023217,0.076717,0.822423,0.45391,0
0.290155,0.751235,0.235014,0.774954,0.543887,0.696834,0.377641,0.26167,0
0.187286,0.524302,0.064613,0.799121,0.607669,0.916584,0.165121,0.597076,1
0.511137,0.066225,0.861635,0.122171,0.15806,0.014298,0.492885,0.369093,1
0.202686,0.034453,0.255068,0.378856,0.894982,0.730248,0.274761,0.741252,1
0.791713,0.257481,0.809379,0.995506,0.196039,0.022871,0.919925,0.706761,1
0.67867,0.75829,0.985216,0.059489,0.198688,0.698845,0.982411,0.65364,1
0.53842,0.703467,0.545595,0.815343,0.994284,0.548266,0.432326,0.141162,0
0.524323,0.295744,0.177484,0.183432,0.843184,0.597093,0.394401,0.153886,1
0.575042,0.112776,0.375609,0.816709,0.105642,0.937663,0.184624,0.66028,1
0.27658,0.020119,0.395186,0.27378,0.539815,0.011978,0.545307,0.930956,0
0.120693,0.476416,0.945816,0.404098,0.368994,0.990864,0.327563,0.942759,1
0.988752,0.903703,0.041926,0.117736,0.306613,0.442673,0.611117,0.718299,0
0.036343,0.699461,0.95605,0.090133,0.845733,0.837145,0.656342,0.041408,0
0.323839,0.915939,0.131608,0.690297,0.031997,0.321517,0.53178,0.725778,0
0.573283,0.604181,0.060726,0.354205,0.303233,0.163698,0.86334,0.437613,0
0.921369,0.153998,0.618244,0.744593,0.427445,0.01457,0.105936,0.346335,1
0.657856,0.995766,0.795175,0.606126,0.062106,0.715575,0.659941,0.119885,0
0.536806,0.769545,0.846176,0.034639,0.144118,0.531348,0.691673,0.106577,1
0.004834,0.720304,0.852969,0.143257,0.708699,0.625317,0.764319,0.743491,1
0.592778,0.833306,0.235909,0.393584,0.42659,0.273302,0.662981,0.957908,1
0.460651,0.793939,0.711797,0.963363,0.219836,0.647155,0.083063,0.320599,0
0.244207,0.986307,0.665354,0.375823,0.832522,0.50347,0.634216,0.219237,1
0.727417,0.62857,0.827075,0.989653,0.596296,0.292086,0.029704,0.509536,0
0.108258,0.113413,0.646952,0.960709,0.38491,0.018574,0.598578,0.468195,0
0.402689,0.516009,0.252248,0.720133,0.60099,0.959806,0.900088,0.281367,0
0.611738,0.713832,0.180456,0.398116,0.636701,0.145842,0.062078,0.89533,1
0.454054,0.064348,0.553204,0.687435,0.573901,0.070014,0.765658,0.464024,1
0.411791,0.077847,0.320698,0.203523,0.997705,0.955758,0.808043,0.664679,1
0.50007,0.208173,0.289554,0.885774,0.287974,0.966192,0.758733,0.941798,0
0.513547,0.218649,0.616625,0.398372,0.486509,0.172549,0.905348,0.870875,1
0.434179,0.866668,0.252424,0.848229,0.592779,0.678744,0.222222,0.473044,0
0.959648,0.164521,0.045246,0.28325,0.451025,0.745998,0.501667,0.01513,0
0.656363,0.126615,0.072413,0.443592,0.857635,0.952683,0.339289,0.89278,1
0.490941,0.163231,0.015025,0.488579,0.767704,0.674542,0.914786,0.444314,0
0.744072,0.530992,0.642645,0.671902,0.72968,0.420435,0.759614,0.792953,0
0.053367,0.306757,0.886112,0.456383,0.093757,0.285031,0.46759,0.792124,0
0.177461,0.829972,0.211983,0.986667,0.185209,0.334226,0.018422,0.056292,0
0.102999,0.379804,0.504917,0.186474,0.345961,0.755703,0.406964,0.951754,1
0.560674,0.50018,0.724309,0.187794,0.927009,0.808773,0.952944,0.065097,1
0.640246,0.149074,0.932277,0.660814,0.455676,0.219794,0.437308,0.582281,1
0.821333,0.945453,0.554919,0.001904,0.716557,0.40884,0.395334,0.874496,1
0.563987,0.525433,0.085162,0.603376,0.051479,0.615782,0.878994,0.612506,0
0.584157,0.329777,0.000884,0.095478,0.001909,0.955762,0.132756,0.806832,1
0.143892,0.007854,0.30367,0.137209,0.819156,0.126403,0.302043,0.871052,0
0.751286,0.749386,0.632343,0.964024,0.105018,0.716637,0.468432,0.397084,0
0.274041,0.954152,0.017661,0.665095,0.71176,0.65232,0.202959,0.740088,0
0.720586,0.899793,0.594599,0.412781,0.280335,0.563774,0.078973,0.760665,1
0.163386,0.803966,0.255269,0.406854,0.887291,0.782552,0.878666,0.275005,0
0.192637,0.317893,0.838619,0.116965,0.045765,0.110428,0.835925,0.321997,0
0.763114,0.038465,0.142327,0.226914,0.788569,0.547711,0.135501,0.389587,1
0.283313,0.113027,0.79894,0.653308,0.061157,0.071335,0.10151,0.831255,0
0.373252,0.076406,0.708944,0.03312,0.068103,0.724159,0.084933,0.265046,1
0.268322,0.98518,0.212817,0.089361,0.780495,0.816279,0.486162,0.679495,0
0.099083,0.257425,0.376378,0.809969,0.829176,0.90075,0.345527,0.55271,1
0.091487,0.298649,0.011127,0.852634,0.504071,0.734837,0.591415,0.786404,1
0.108954,0.295318,0.803643,0.584363,0.007717,0.904778,0.568041,0.866275,1
0.299852,0.213649,0.688496,0.845646,0.295085,0.642224,0.137916,0.016583,0
0.667198,0.498647,0.16316,0.963098,0.944393,0.97912,0.54255,0.838018,0
0.570226,0.883466,0.101615,0.837355,0.675278,0.440452,0.435855,0.345707,0
0.490028,0.031587,0.978446,0.747122,0.917621,0.518208,0.78798,0.743862,0
0.705278,0.847323,0.766981,0.390993,0.627242,0.26218,0.345304,0.877666,1
0.504088,0.271578,0.926143,0.49403,0.688064,0.286648,0.607624,0.860082,0
0.646423,0.38838,0.321857,0.681512,0.983105,0.292077,0.794795,0.962514,1
0.247918,0.997784,0.629666,0.543979,0.922401,0.319841,0.247409,0.555254,0
0.042872,0.474051,0.379462,0.868603,0.023646,0.167564,0.301393,0.927736,0
0.245727,0.190072,0.337587,0.806941,0.761716,0.540105,0.322032,0.871285,0
0.661728,0.893819,0.330901,0.530837,0.370308,0.452714,0.455505,0.119456,0
0.37727,0.184435,0.020315,0.385254,0.193583,0.288892,0.184652,0.828583,0
0.435764,0.378735,0.571773,0.499939,0.339039,0.212858,0.627143,0.323104,1
0.456496,0.70976,0.678069,0.738263,0.186528,0.767996,0.125801,0.81588,0
0.937692,0.794882,0.131614,0.871566,0.439305,0.646363,0.055717,0.336118,1
0.089917,0.478813,0.182206,0.948394,0.650797,0.092618,0.068969,0.433403,0
0.037904,0.707776,0.198345,0.703964,0.443309,0.753317,0.472525,0.281536,0
0.525862,0.175219,0.49707,0.070271,0.950909,0.971588,0.526615,0.838084,1
0.445584,0.310634,0.205148,0.538443,0.454667,0.326495,0.743838,0.014066,0
0.130169,0.14923,0.408716,0.759505,0.615409,0.06233,0.854978,0.157315,0
0.228929,0.377069,0.015369,0.385391,0.351362,0.11183,0.830178,0.519471,0
0.233358,0.141816,0.893005,0.143419,0.714327,0.353098,0.408394,0.204174,1
0.263296,0.330185,0.272873,0.901322,0.249767,0.025836,0.672908,0.76695,0
0.951475,0.89021,0.902438,0.159336,0.07709,0.044603,0.064148,0.316293,1
0.614307,0.652212,0.835521,0.093586,0.402311,0.704453,0.699147,0.908234,1
0.711334,0.73923,0.81112,0.219971,0.027107,0.586633,0.98707,0.47888,1
0.18427,0.097926,0.122245,0.843183,0.970357,0.955241,0.730262,0.128409,1
0.084676,0.258574,0.796945,0.955869,0.461461,0.861583,0.447714,0.293604,0
0.33076,0.082293,0.184525,0.387609,0.345108,0.88051,0.67701,0.242057,1
0.216786,0.500305,0.870985,0.582805,0.619884,0.623873,0.717441,0.54573,0
0.926727,0.573308,0.027394,0.150986,0.748287,0.266106,0.19682,0.752464,0
0.881603,0.78368,0.929404,0.72616,0.643241,0.069965,0.163945,0.443897,1
0.39192,0.782276,0.333107,0.326463,0.195941,0.598696,0.201885,0.534337,0
0.973745,0.546562,0.523035,0.092948,0.623098,0.497304,0.354882,0.602008,1
0.839132,0.190909,0.048665,0.495441,0.060467,0.240712,0.807544,0.237439,1
0.629705,0.203703,0.390493,0.033854,0.001343,0.176675,0.691603,0.069091,1
0.426064,0.527015,0.652989,0.280279,0.167867,0.720792,0.7943,0.694139,1
0.947534,0.352799,0.982382,0.767348,0.700849,0.989689,0.061244,0.424035,1
0.186267,0.797652,0.299378,0.360008,0.454277,0.567703,0.47967,0.840575,1
0.699464,0.674511,0.856538,0.657232,0.55637,0.708777,0.135596,0.128308,0
0.471477,0.008541,0.093074,0.029535,0.38622,0.08139,0.445361,0.122823,1
0.599716,0.95739,0.10348,0.514945,0.344922,0.841671,0.002948,0.422571,0
0.30824,0.045948,0.286397,0.046097,0.050113,0.069851,0.734495,0.161889,0
0.042958,0.875792,0.99012,0.731094,0.832811,0.855221,0.301401,0.292862,0
0.652343,0.719437,0.221158,0.160795,0.665474,0.564741,0.943438,0.473705,1
